CONTACT_ID,SPEAKER_TAG,CAPTION,CALL_LANGUAGE,NEGATIVE,NEUTRAL,POSITIVE,SENTIMENT_LABLE,START_TIME_SECOND,END_TIME_SECOND,TIME_SPOKEN_SECOND,TIME_SILENCE_SECOND,LOAD_DATE
7bddc541-1802-4022-97ef-341b42776af9,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,8,8,2,2025-04-15 12:52:51.591513
7bddc541-1802-4022-97ef-341b42776af9,AGENT,"Good afternoon. This is Mary calling on behalf of Passagegen in partnership with Lifestyle Solar. I am calling to speak with Jeffrey. When you have time, can you please just give me a call back at 1-88893-[ADDRESS_REDACTED]. Thank you.",en-US,1.18,85.32,13.5,Neutral,10,29,19,0,2025-04-15 12:52:51.591513
020473c1-6958-4b53-a68a-1934c29c2bde,CUSTOMER,Call has been forwarded to an automated voice messaging system.,en-US,2.39,89.15,8.46,Neutral,0,3,3,0,2025-04-15 12:52:54.153530
020473c1-6958-4b53-a68a-1934c29c2bde,CUSTOMER,408-722-5436 is not available.,en-US,61.04,37.36,1.6,Negative,3,12,9,1,2025-04-15 12:52:54.153530
020473c1-6958-4b53-a68a-1934c29c2bde,CUSTOMER,"At the tone, please",en-US,10.76,71.55,17.69,Neutral,13,14,1,0,2025-04-15 12:52:54.153530
f02ff543-4dbe-47f5-b3ba-f810f9aa4d56,CUSTOMER,Please leave your message for Shelly.,en-US,3.14,86.12,10.74,Neutral,0,6,6,0,2025-04-15 12:52:56.396389
f02ff543-4dbe-47f5-b3ba-f810f9aa4d56,AGENT,You,en-US,10.39,45.84,43.78,Neutral,1,2,1,4,2025-04-15 12:52:56.396389
f02ff543-4dbe-47f5-b3ba-f810f9aa4d56,AGENT,Yeah,en-US,8.01,43.81,48.17,Positive,6,6,0,0,2025-04-15 12:52:56.396389
33e94dde-a137-4d00-981a-a9228405f34f,CUSTOMER,Please leave your message for.,en-US,4.94,81.73,13.33,Neutral,2,4,2,1,2025-04-15 12:52:58.662726
33e94dde-a137-4d00-981a-a9228405f34f,CUSTOMER,Hominaja.,en-US,6.46,79.5,14.04,Neutral,5,6,1,0,2025-04-15 12:52:58.662726
59a6b7bb-e7c9-4a96-ac17-3621c9607478,CUSTOMER,Your call has been forwarded to an automated voice messaging system.,en-US,2.52,88.65,8.83,Neutral,0,3,3,1,2025-04-15 12:53:00.962068
59a6b7bb-e7c9-4a96-ac17-3621c9607478,CUSTOMER,609-709-8945.,en-US,7.44,83.98,8.57,Neutral,4,11,7,0,2025-04-15 12:53:00.962068
9d3343cc-613f-48ba-ac00-a016a9dacd63,CUSTOMER,Your call has been forwarded to an automatic voice message system 3472.,en-US,2.34,89.93,7.74,Neutral,0,5,5,0,2025-04-15 12:53:03.019797
9d3343cc-613f-48ba-ac00-a016a9dacd63,AGENT,That,en-US,16.76,48.94,34.29,Neutral,0,0,0,0,2025-04-15 12:53:03.019797
4ce55534-6681-4c1e-b23e-0b405b58ecf7,AGENT,I went.,en-US,3.75,71.32,24.94,Neutral,0,3,3,0,2025-04-15 12:53:05.339875
4ce55534-6681-4c1e-b23e-0b405b58ecf7,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,1,2025-04-15 12:53:05.339875
4ce55534-6681-4c1e-b23e-0b405b58ecf7,CUSTOMER,Do ponder.,en-US,7.89,73.08,19.03,Neutral,5,7,2,0,2025-04-15 12:53:05.339875
494f2349-ef60-44c5-9d1b-755c8b3a4ea0,CUSTOMER,[ADDRESS_REDACTED] Butcher. Can't take your call now.,en-US,84.26,15.02,0.73,Negative,0,4,4,1,2025-04-15 12:53:07.171245
494f2349-ef60-44c5-9d1b-755c8b3a4ea0,CUSTOMER,"At the tone, please record your message. When you've finished recording, simply hang up or press pound for further options.",en-US,2.45,90.53,7.02,Neutral,5,13,8,2,2025-04-15 12:53:07.171245
494f2349-ef60-44c5-9d1b-755c8b3a4ea0,AGENT,"Hi, this is Mikayla with Passage and Solar in partnership with Solar Holler. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,0.99,82.16,16.84,Neutral,15,24,9,0,2025-04-15 12:53:07.171245
992d685d-2bce-4a40-8912-1a62019cd687,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,10,10,1,2025-04-15 12:53:09.701363
992d685d-2bce-4a40-8912-1a62019cd687,AGENT,"Hello, this is Passagegen Solar. Please give us a call back at 888-939-4442 option two.",en-US,5.34,88.41,6.24,Neutral,11,20,9,0,2025-04-15 12:53:09.701363
d9701c2c-d49b-4b15-a9fb-378595e4b457,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,4,5,1,4,2025-04-15 12:53:12.319647
d9701c2c-d49b-4b15-a9fb-378595e4b457,CUSTOMER,Hola?,en-US,5.05,81.11,13.83,Neutral,9,9,0,3,2025-04-15 12:53:12.319647
d9701c2c-d49b-4b15-a9fb-378595e4b457,CUSTOMER,"No go, no go.",en-US,42.52,50.82,6.66,Neutral,12,13,1,1,2025-04-15 12:53:12.319647
d9701c2c-d49b-4b15-a9fb-378595e4b457,CUSTOMER,So you come on withlejos.,en-US,3.87,86.7,9.44,Neutral,14,16,2,0,2025-04-15 12:53:12.319647
4ade2690-85b4-4143-89b6-feaa66ba08de,AGENT,Still in there?,en-US,4.61,92.28,3.11,Neutral,4,5,1,3,2025-04-15 12:53:14.893270
4ade2690-85b4-4143-89b6-feaa66ba08de,AGENT,Hello?,en-US,4.48,79.4,16.11,Neutral,8,8,0,4,2025-04-15 12:53:14.893270
4ade2690-85b4-4143-89b6-feaa66ba08de,AGENT,"Hello, this is Corey with Pay. Anyone there?",en-US,2.15,84.2,13.65,Neutral,12,14,2,4,2025-04-15 12:53:14.893270
4ade2690-85b4-4143-89b6-feaa66ba08de,AGENT,Hello.,en-US,2.23,42.53,55.25,Positive,18,18,0,0,2025-04-15 12:53:14.893270
1ff31ae0-6e11-4787-b4eb-627a88b653d4,CUSTOMER,Call has been forwarded to an automated voice messaging system.,en-US,2.39,89.15,8.46,Neutral,0,3,3,1,2025-04-15 12:53:17.574688
1ff31ae0-6e11-4787-b4eb-627a88b653d4,CUSTOMER,Charles Kerr is not available.,en-US,29.47,68.91,1.61,Neutral,4,7,3,1,2025-04-15 12:53:17.574688
1ff31ae0-6e11-4787-b4eb-627a88b653d4,CUSTOMER,"At the tone, please record your message. When you've finished recording you may hang up or press 1 for more options. To leave a callback number, press 5.",en-US,1.38,91.59,7.03,Neutral,8,17,9,7,2025-04-15 12:53:17.574688
1ff31ae0-6e11-4787-b4eb-627a88b653d4,AGENT,"Hi, my name is Aurelia Posse and Solar. Uh, if you can give me a call back at 504-264-9590, that's 504-264-9590. Thank you.",en-US,2.64,82.39,14.97,Neutral,24,37,13,0,2025-04-15 12:53:17.574688
03b4d9b3-7e81-44b1-8e8f-ceeeb5b54040,CUSTOMER,Your call has been forwarded to an automated voice messaging system. 504-458-3623 is not available.,en-US,49.84,48.89,1.27,Negative,0,12,12,1,2025-04-15 12:53:19.887025
03b4d9b3-7e81-44b1-8e8f-ceeeb5b54040,CUSTOMER,The mailbox is full and cannot accept any messages at this time. Goodbye.,en-US,75.14,23.49,1.37,Negative,13,17,4,0,2025-04-15 12:53:19.887025
8ca8ea29-cc60-4dc1-bfa2-b6e8799a6369,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message.",en-US,75.2,23.92,0.87,Negative,0,7,7,0,2025-04-15 12:53:21.794504
8ca8ea29-cc60-4dc1-bfa2-b6e8799a6369,AGENT,But,en-US,14.8,58.53,26.68,Neutral,5,5,0,0,2025-04-15 12:53:21.794504
b4477be6-686b-4446-8c36-f25598cfb7ac,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,10,10,1,2025-04-15 12:53:23.819994
b4477be6-686b-4446-8c36-f25598cfb7ac,AGENT,"Hi, this is Mikayla with Posit and Solar in partnership with Solar Might Solutions. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,1.04,81.2,17.76,Neutral,11,21,10,0,2025-04-15 12:53:23.819994
a2bf78d8-e291-4303-aafb-4e119fcbef22,CUSTOMER,"I'm sorry, but the person you called has a voicemail box that has not been set up yet.",en-US,73.63,25.48,0.89,Negative,0,5,5,2,2025-04-15 12:53:26.094653
a2bf78d8-e291-4303-aafb-4e119fcbef22,CUSTOMER,Goodbye,en-US,18.41,50.32,31.27,Neutral,7,7,0,0,2025-04-15 12:53:26.094653
4e61891f-3d05-470c-9610-69d5fac6cc06,CUSTOMER,"I'm sorry, the person you are trying to reach has a voicemail box.",en-US,77.99,21.0,1.01,Negative,0,2,2,0,2025-04-15 12:53:28.025474
4e61891f-3d05-470c-9610-69d5fac6cc06,AGENT,Yeah,en-US,8.01,43.81,48.17,Positive,0,0,0,0,2025-04-15 12:53:28.025474
4c71a5a7-2a5a-457c-8e3b-9a8a50204d5d,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,1,2025-04-15 12:53:29.858437
4c71a5a7-2a5a-457c-8e3b-9a8a50204d5d,CUSTOMER,Abel Ramirez.,en-US,2.38,88.59,9.03,Neutral,5,6,1,0,2025-04-15 12:53:29.858437
5c0016ba-43b8-4c93-b7a6-3d8eaf4b2cb7,CUSTOMER,Please leave your message for 347-737-1597.,en-US,4.19,87.37,8.44,Neutral,2,10,8,0,2025-04-15 12:53:31.754697
5c0016ba-43b8-4c93-b7a6-3d8eaf4b2cb7,AGENT,"you asking, why you asking me.",en-US,10.14,84.15,5.71,Neutral,2,8,6,1,2025-04-15 12:53:31.754697
5c0016ba-43b8-4c93-b7a6-3d8eaf4b2cb7,AGENT,For,en-US,11.67,47.03,41.31,Neutral,9,10,1,0,2025-04-15 12:53:31.754697
686be406-63c1-4137-b525-1ff83416c479,CUSTOMER,"Your call has been forwarded to an automatic voice message system 202-480-1743 is not available. At the tone, please record your message. When you have finished recording you may hang up or press 1 for more options.",en-US,30.99,67.01,2.0,Neutral,0,17,17,0,2025-04-15 12:53:34.190066
686be406-63c1-4137-b525-1ff83416c479,AGENT,It,en-US,12.4,44.88,42.72,Neutral,12,12,0,6,2025-04-15 12:53:34.190066
686be406-63c1-4137-b525-1ff83416c479,AGENT,"Hi, this is Mikayla with Passage and Solar in partnership with Solar Solutions. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,1.08,80.7,18.22,Neutral,18,27,9,0,2025-04-15 12:53:34.190066
be57f1d3-0833-48f1-bb2b-3b18c9cb849f,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,8,8,1,2025-04-15 12:53:36.550779
be57f1d3-0833-48f1-bb2b-3b18c9cb849f,AGENT,"Hi, this is Mikayla with Passage and Solar in partnership with Solar Howler. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,1.06,83.12,15.82,Neutral,9,18,9,0,2025-04-15 12:53:36.550779
442e5cfb-69af-489e-a437-2136173ce7ae,CUSTOMER,A call has been forwarded to an automated voice.,en-US,2.44,89.14,8.42,Neutral,0,2,2,0,2025-04-15 12:53:38.810060
442e5cfb-69af-489e-a437-2136173ce7ae,AGENT,Sure,en-US,6.38,56.61,37.01,Neutral,0,1,1,0,2025-04-15 12:53:38.810060
ca519e8b-2dc2-4c45-bd93-f2ea614616ea,CUSTOMER,A call has been forwarded to an automated voice messaging system.,en-US,1.98,91.42,6.6,Neutral,0,3,3,1,2025-04-15 12:53:41.082300
ca519e8b-2dc2-4c45-bd93-f2ea614616ea,CUSTOMER,646-244-5531 is not available.,en-US,65.17,33.35,1.48,Negative,4,12,8,1,2025-04-15 12:53:41.082300
ca519e8b-2dc2-4c45-bd93-f2ea614616ea,CUSTOMER,The mailbox is full and cannot accept any messages at this time. Goodbye.,en-US,75.14,23.49,1.37,Negative,13,17,4,0,2025-04-15 12:53:41.082300
f488d0d9-e029-49a2-af90-ce3f32811c9e,CUSTOMER,A call has been forwarded to an automated voice messaging system.,en-US,1.98,91.42,6.6,Neutral,0,3,3,1,2025-04-15 12:53:42.967215
f488d0d9-e029-49a2-af90-ce3f32811c9e,CUSTOMER,646-244-5531 is not available.,en-US,65.17,33.35,1.48,Negative,4,12,8,0,2025-04-15 12:53:42.967215
e58bdd9c-aee7-46be-b3d7-eef519a95638,CUSTOMER,Call has been forwarded to an automated voice messaging system. 504-261-2330 is not available.,en-US,37.7,60.71,1.6,Neutral,0,12,12,1,2025-04-15 12:53:44.798348
e58bdd9c-aee7-46be-b3d7-eef519a95638,CUSTOMER,The ma,en-US,10.32,67.23,22.44,Neutral,13,14,1,0,2025-04-15 12:53:44.798348
5804e0db-18d9-4e1a-93bf-597f28527678,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,3,2025-04-15 12:53:46.730374
5804e0db-18d9-4e1a-93bf-597f28527678,CUSTOMER,Victoria Lofton.,en-US,5.91,84.24,9.85,Neutral,7,9,2,0,2025-04-15 12:53:46.730374
f84c034f-56c5-4812-bd7e-1cef5474c701,CUSTOMER,Your call has been forwarded to an automated voice messaging system. 504-975-3742 is not available.,en-US,46.36,52.31,1.33,Neutral,0,12,12,1,2025-04-15 12:53:48.991680
f84c034f-56c5-4812-bd7e-1cef5474c701,CUSTOMER,The mailbox is full and cannot accept any messages at this time. Goodbye.,en-US,75.14,23.49,1.37,Negative,13,17,4,0,2025-04-15 12:53:48.991680
6473afdb-26a4-4f92-808a-eb35621ce750,CUSTOMER,"Your call has been forwarded to an automatic voice message system 504-259-0767 is not available. At the tone, please record your message. When you have finished recording you may hang up or press 1 for more options.",en-US,30.35,67.73,1.92,Neutral,0,18,18,2,2025-04-15 12:53:50.834206
6473afdb-26a4-4f92-808a-eb35621ce750,CUSTOMER,We did not get your message.,en-US,53.59,44.48,1.93,Negative,20,21,1,0,2025-04-15 12:53:50.834206
4f0bc029-449a-438e-882e-02dde28fed72,CUSTOMER,Oh hello.,en-US,2.21,39.41,58.38,Positive,0,1,1,1,2025-04-15 12:53:52.438063
4f0bc029-449a-438e-882e-02dde28fed72,CUSTOMER,Hello,en-US,5.67,41.5,52.83,Positive,2,2,0,0,2025-04-15 12:53:52.438063
e3a8e5e7-a9e9-41a6-99e0-4daf937341b2,AGENT,Oh my gosh.,en-US,38.96,34.1,26.94,Negative,0,0,0,2,2025-04-15 12:53:55.306095
e3a8e5e7-a9e9-41a6-99e0-4daf937341b2,AGENT,Thank,en-US,6.34,37.04,56.63,Positive,2,3,1,0,2025-04-15 12:53:55.306095
e3a8e5e7-a9e9-41a6-99e0-4daf937341b2,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,0,2025-04-15 12:53:55.306095
e3a8e5e7-a9e9-41a6-99e0-4daf937341b2,AGENT,I think I did this already.,en-US,2.35,86.64,11.01,Neutral,4,5,1,1,2025-04-15 12:53:55.306095
e3a8e5e7-a9e9-41a6-99e0-4daf937341b2,CUSTOMER,This is,en-US,11.04,53.55,35.41,Neutral,6,7,1,0,2025-04-15 12:53:55.306095
41d0ab57-3900-4903-8f7d-e9874e8690fd,CUSTOMER,"Your call has been forwarded to an automatic voice message system. 228-382-7909 is not available. At the tone, please record your message. When you have finished recording you may hang up or press 1 for more options.",en-US,35.04,63.18,1.78,Neutral,0,17,17,2,2025-04-15 12:53:58.187524
41d0ab57-3900-4903-8f7d-e9874e8690fd,AGENT,"Yes, hi, this is Roshanda calling from Posage and Solar. Please give us a call back, toll-free 888-939-4442. Again, that number is 888-939-4442. This is Posagegen Solar.",en-US,1.85,87.82,10.34,Neutral,19,33,14,2,2025-04-15 12:53:58.187524
41d0ab57-3900-4903-8f7d-e9874e8690fd,AGENT,Yeah,en-US,8.01,43.81,48.17,Positive,35,36,1,0,2025-04-15 12:53:58.187524
41d0ab57-3900-4903-8f7d-e9874e8690fd,CUSTOMER,"If you are satisfied with your message, press one to listen to your, to send your message with no thank you. Your message has been sent. Goodbye.",en-US,13.12,56.42,30.45,Neutral,36,45,9,0,2025-04-15 12:53:58.187524
41d0ab57-3900-4903-8f7d-e9874e8690fd,AGENT,Yeah,en-US,8.01,43.81,48.17,Positive,43,43,0,0,2025-04-15 12:53:58.187524
f4455cae-7c2a-493c-a03a-dbcb14240bcc,CUSTOMER,"Your call has been forwarded to an automatic voice message system. 304-439-4255 is not available. At the tone, please record your message. When you have finished recording you may hang up or press 1 for more options.",en-US,39.14,59.14,1.72,Neutral,0,17,17,0,2025-04-15 12:54:00.734701
f4455cae-7c2a-493c-a03a-dbcb14240bcc,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,0,0,0,18,2025-04-15 12:54:00.734701
f4455cae-7c2a-493c-a03a-dbcb14240bcc,AGENT,"Hi, this is Mikayla with Postage and Solar in partnership with Solar Holler. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,1.05,80.84,18.12,Neutral,18,27,9,0,2025-04-15 12:54:00.734701
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,"Hello, this is Celeste with Positgen Solar. Who do I have the pleasure of speaking with?",en-US,0.68,50.59,48.73,Neutral,11,14,3,4,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,CUSTOMER,"Hi Celeste, my name is Amy Garlett Smith. How are you doing today?",en-US,0.68,76.09,23.23,Neutral,18,22,4,1,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,"I'm doing good, Amy how",en-US,0.9,7.45,91.64,Positive,23,24,1,3,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,Hello?,en-US,4.48,79.4,16.11,Neutral,27,28,1,3,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,31,31,0,1,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,CUSTOMER,Are you there?,en-US,2.01,91.76,6.23,Neutral,32,33,1,0,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,"Yes, I'm here, Amy.",en-US,0.53,36.55,62.92,Positive,33,34,1,1,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,I probably just over there.,en-US,13.16,79.65,7.19,Neutral,35,37,2,0,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,CUSTOMER,It doesn't have sound like it's a good connection.,en-US,84.29,14.27,1.44,Negative,36,38,2,0,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,Hello?,en-US,4.48,79.4,16.11,Neutral,38,39,1,4,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,CUSTOMER,"Hi Celeste, can you hear me?",en-US,0.6,75.19,24.21,Neutral,43,45,2,1,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,"Yes, Amy, I can hear you perfectly. Are you able to hear me?",en-US,0.39,13.2,86.41,Positive,46,49,3,0,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,CUSTOMER,I'm gonna call back. This is not a good connection.,en-US,93.44,5.97,0.59,Negative,49,51,2,0,2025-04-15 12:54:04.661255
fdd4cdd6-beda-46ed-8292-08ec4e630cae,AGENT,"Oh, OK. I can hear you. You could call back.",en-US,2.29,66.91,30.79,Neutral,51,55,4,0,2025-04-15 12:54:04.661255
2e1fd64a-ccca-436c-8a0d-fb79965297c6,CUSTOMER,"Your call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record your message. When you have finished recording you may hang up.",en-US,73.08,25.99,0.93,Negative,0,9,9,0,2025-04-15 12:54:07.484464
2e1fd64a-ccca-436c-8a0d-fb79965297c6,AGENT,"Hi, this is Mikayla with Postage and Solar in partnership with [ADDRESS_REDACTED] State Solar. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,0.96,81.58,17.46,Neutral,9,19,10,0,2025-04-15 12:54:07.484464
a427bc14-9a5b-4e81-b2dc-9fbd67df6ce2,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,1,2025-04-15 12:54:09.967262
a427bc14-9a5b-4e81-b2dc-9fbd67df6ce2,CUSTOMER,Jenny Savera.,en-US,4.86,83.68,11.46,Neutral,5,7,2,0,2025-04-15 12:54:09.967262
e9b61ea1-c006-49cb-9019-9205acb0bf8a,CUSTOMER,"Call has been forwarded to voicemail. The person you're trying to reach is not available. At the tone, please record.",en-US,70.93,27.98,1.09,Negative,0,6,6,0,2025-04-15 12:54:11.798177
e9b61ea1-c006-49cb-9019-9205acb0bf8a,AGENT,"Oh, it's honey, I.",en-US,2.21,39.63,58.16,Positive,4,5,1,0,2025-04-15 12:54:11.798177
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,Oh.,en-US,13.57,62.58,23.85,Neutral,5,6,1,0,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,6,6,0,1,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,I have the pleasure of speaking with?,en-US,1.58,59.52,38.9,Neutral,7,9,2,2,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,"Um, hello, I can't hardly hear you.",en-US,49.47,43.72,6.81,Negative,11,13,2,2,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,Can you hear me a bit better?,en-US,1.18,24.02,74.8,Positive,15,16,1,2,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,"Um, no, it still sounds like you're far away.",en-US,57.1,41.06,1.84,Negative,18,20,2,16,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,Hello hello?,en-US,2.81,75.74,21.45,Neutral,36,37,1,1,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,"Yes, hello, can you hear me?",en-US,0.62,43.99,55.39,Positive,38,39,1,2,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,"Um, I can barely hear you. I'm just, you, you still still sound a little low.",en-US,68.69,28.82,2.49,Negative,41,46,5,1,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,"OK, OK, um, am I able to give you a call back? Uh, I think I'll probably have to res restart my system.",en-US,12.71,80.36,6.94,Neutral,47,54,7,3,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,Hello?,en-US,4.48,79.4,16.11,Neutral,57,58,1,0,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,"Um, yes, my number here is uh uh 2215-205-0579.",en-US,0.87,88.21,10.92,Neutral,58,64,6,0,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,And what's your name?,en-US,5.44,89.93,4.63,Neutral,63,64,1,2,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,Tanika Blair.,en-US,10.35,82.29,7.36,Neutral,66,68,2,0,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,OK.,en-US,8.54,60.05,31.41,Neutral,68,69,1,1,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,I'll give you a call back. Thank you so much.,en-US,0.68,11.49,87.83,Positive,70,72,2,1,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,CUSTOMER,"OK, thank you.",en-US,1.74,20.69,77.57,Positive,73,74,1,0,2025-04-15 12:54:15.039239
eceac558-4d4c-45e5-86b0-1d9124b29eac,AGENT,Mhm.,en-US,7.62,73.91,18.48,Neutral,74,74,0,0,2025-04-15 12:54:15.039239
6dc28553-e537-40e9-b398-7a8d791c1d48,CUSTOMER,"Your call has been forwarded to an automatic voice message system 609-456-3022 is not available. At the tone, please record your message. When you have finished recording you may hang up or press 1 for more options.",en-US,32.06,66.07,1.87,Neutral,0,17,17,1,2025-04-15 12:54:17.715201
6dc28553-e537-40e9-b398-7a8d791c1d48,AGENT,"Hi, this is Mikayla with Postage and Solar in partnership with Solar Mite Solutions. If you could just give me a call back at 1-888-939-4442. Thank you.",en-US,1.12,81.4,17.48,Neutral,18,28,10,0,2025-04-15 12:54:17.715201
309e3a05-4973-434f-ac43-ff4384a4886b,CUSTOMER,Please leave your message for,en-US,4.29,83.39,12.32,Neutral,2,4,2,1,2025-04-15 12:54:20.051912
309e3a05-4973-434f-ac43-ff4384a4886b,CUSTOMER,Tamara Evans.,en-US,2.54,90.81,6.65,Neutral,5,6,1,0,2025-04-15 12:54:20.051912
506d093b-8a55-4e6b-841b-88099f54351c,CUSTOMER,"Your forwarded to an automatic voice message system 631-627-0815 is not available. At the tone, please record your message. When you have finished recording you may hang up or press 1 for more options.",en-US,40.65,57.45,1.9,Neutral,0,17,17,0,2025-04-15 12:54:21.572210
506d093b-8a55-4e6b-841b-88099f54351c,AGENT,"I'm like, oh my",en-US,14.89,38.92,46.19,Positive,0,0,0,0,2025-04-15 12:54:21.572210
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,So,en-US,13.18,50.03,36.78,Neutral,4,5,1,6,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,11,12,1,0,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,"Yes, this is",en-US,3.63,73.08,23.3,Neutral,12,13,1,3,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,OK,en-US,9.38,42.41,48.21,Positive,16,16,0,0,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,I can't hear you.,en-US,51.59,45.29,3.12,Negative,16,17,1,1,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,Can you hear me a bit better?,en-US,1.18,24.02,74.8,Positive,18,19,1,3,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,"No, I can't hear you.",en-US,40.91,54.09,5.0,Neutral,22,23,1,1,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,"Hello, I'm, I'm speaking right in the mic.",en-US,1.29,45.85,52.87,Positive,24,27,3,0,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,CUSTOMER,Hello?,en-US,4.48,79.4,16.11,Neutral,27,27,0,1,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,Yes.,en-US,7.42,58.11,34.46,Neutral,28,28,0,1,2025-04-15 12:54:24.426927
d26cfd05-b345-4ef8-a004-b6f1c809c44b,AGENT,I'm here.,en-US,2.23,67.45,30.31,Neutral,29,30,1,0,2025-04-15 12:54:24.426927
